-72.6 -10 -137.764129639 -34.8831 -8.14563 0.337008 2
-72.4 -10 -138.638534546 -34.8283 -7.36663 0.352929 2
-72.2 -10 -139.512924194 -34.7844 -6.34556 0.365405 2
-72 -10 -140.183120728 -34.7405 -5.05871 0.365664 2
-71.8 -10 -140.414901733 -34.6966 -5.08543 0.353942 2
-71.6 -10 -141.82270813 -34.6533 -5.76344 0.33581 2
-71.4 -10 -142.196456909 -34.4894 -5.88925 0.318044 2
-71.2 -10 -142.570205688 -34.3008 -5.21926 0.304495 2
-71 -10 -142.943939209 -34.1807 -5.73199 0.294469 2
-70.8 -10 -143.317687988 -34.1757 -6.27751 0.285555 2
-70.6 -10 -143.694076538 -34.1707 -5.59752 0.276925 2
-70.4 -10 -144.071777344 -34.1657 -4.62648 0.269022 2
-70.2 -10 -144.449478149 -34.1822 -4.17953 0.261661 2
-70 -10 -144.361801147 -34.4139 -4.18808 0.25405 2
-69.8 -10 -143.511108398 -34.6437 -10.7282 0.246097 2
-69.6 -10 -142.660400391 -34.8288 -15.8773 0.238709 2
-69.4 -10 -141.809707642 -34.9275 -13.6138 0.233014 2
-69.2 -10 -140.959014893 -35.0648 -11.7791 0.229526 2
-69 -10 -140.108322144 -35.1724 -10.6383 0.22741 2
-68.8 -10 -139.257629395 -35.2754 -9.87999 0.224281 2
-68.6 -10 -138.406921387 -35.3739 -7.84574 0.217515 2
-68.4 -10 -137.556228638 -35.4733 -5.77214 0.206556 2
-68.2 -10 -136.705535889 -35.5728 -5.05337 0.193898 2
-68 -10 -135.85484314 -35.6722 -5.64857 0.183337 2
-67.8 -10 -135.004150391 -35.7717 -6.24377 0.177013 2
-67.6 -10 -134.153442383 -35.8711 -6.82702 0.174113 2
-67.4 -10 -133.873748779 -35.9706 -5.23358 0.172223 2
-67.2 -10 -133.710006714 -36.07 -3.44139 0.16955 2
-67 -10 -133.546264648 -36.1695 -2.74837 0.165827 2
-66.8 -10 -133.382522583 -36.2594 -3.3719 0.161689 2
-66.6 -10 -133.218780518 -36.3417 -4.67138 0.15781 2
-66.4 -10 -132.999313354 -36.4241 -3.2581 0.154453 2
-66.2 -10 -132.510040283 -36.5065 -2.68652 0.1512 2
-66 -10 -132.020767212 -36.5313 -2.11495 0.147074 2
-65.8 -10 -131.531509399 -36.3298 -1.54342 0.141643 2
-65.6 -10 -131.042236328 -36.1291 -1.10319 0.136408 2
-65.4 -10 -130.552978516 -35.9284 -1.33281 0.134541 2
-65.2 -10 -131.086624146 -35.7276 -2.35809 0.138353 2
-65 -10 -132.496871948 -35.5269 -3.63874 0.146648 2
-64.8 -10 -133.90713501 -35.3261 -2.87121 0.154989 2
-64.6 -10 -135.317382813 -35.1254 -5.19119 0.159296 2
-64.4 -10 -136.727630615 -34.9247 -4.5266 0.159483 2
-64.2 -10 -138.137893677 -34.7239 -3.82882 0.159211 2
-64 -10 -139.548141479 -34.5995 -3.12679 0.161579 2
-63.8 -10 -140.958404541 -34.6007 -2.28441 0.165384 2
-63.6 -10 -142.714492798 -34.6114 -3.02551 0.166494 2
-63.4 -10 -144.672805786 -34.9333 -7.37707 0.163223 2
-63.2 -10 -146.631118774 -35.2763 -7.85904 0.15934 2
-63 -10 -148.252792358 -35.6193 -2.39777 0.160429 2
-62.8 -10 -150.270858765 -35.9174 -7.7616 0.167214 2
-62.6 -10 -153.148880005 -35.9187 -7.37909 0.173998 2
-62.4 -10 -156.115585327 -35.9222 -4.67415 0.174984 2
-62.2 -10 -159.118301392 -35.9257 -3.89853 0.171422 2
-62 -10 -162.121002197 -35.9292 -5.16693 0.170615 2
-61.8 -10 -163.058151245 -35.9326 -5.23329 0.177327 2
-61.6 -10 -163.661621094 -35.9486 -6.7368 0.187681 2
-61.4 -10 -166.331054688 -35.9702 -6.86046 0.192687 2
-61.2 -10 -170.719665527 -35.9919 -6.99201 0.187133 2
-61 -10 -174.260681152 -36.0135 -7.12102 0.174263 2
-60.8 -10 -175.19732666 -36.0352 -6.87904 0.162758 2
-60.6 -10 -176.133972168 -36.0569 -6.40436 0.160274 2
-60.4 -10 -177.070617676 -36.0891 -5.93061 0.168632 2
-60.2 -10 -162.236877441 -36.3358 -5.30628 0.182682 2
-60 -10 NaN NaN NaN 0.193474 0
-80 -10.2 NaN NaN NaN -4.99328 0
-79.8 -10.2 -10.2211580276 -10.2212 -9.51671 -4.06055 1
-79.6 -10.2 -12.8925819397 -12.8893 -9.50133 -2.94281 1
-79.4 -10.2 -16.688993454 -16.6898 -11.7983 -1.91479 1
-79.2 -10.2 -22.7678909302 -22.7671 -10.0447 -1.12044 1
-79 -10.2 -28.7461414337 -28.7546 -6.25012 -0.581818 1
-78.8 -10.2 -34.8185577393 -27.8484 -5.58716 -0.281085 1
-78.6 -10.2 -42.5205841064 -20.3014 -5.58103 -0.177484 1
-78.4 -10.2 -50.3267707825 -17.2164 -3.99164 -0.151732 1
-78.2 -10.2 -58.1683807373 -15.6946 -2.08912 0.00538093 1
-78 -10.2 -66.0099868774 -16.4657 -1.83966 0.487817 1
-77.8 -10.2 -73.851600647 -17.4759 -3.31737 1.33018 1
-77.6 -10.2 -83.2214813232 -22.9927 -4.21915 2.36564 1
-77.4 -10.2 -92.6288833618 -29.913 -8.65307 3.32749 1
-77.2 -10.2 -97.1847610474 -45.5678 -15.538 3.99877 2
-77 -10.2 -110.70955658 -60.691 -24.5837 4.298 2
-76.8 -10.2 -103.453804016 -65.8582 -19.3753 4.27978 2
-76.6 -10.2 -103.734451294 -63.7007 -14.3859 4.08639 2
-76.4 -10.2 -104.303634644 -61.3013 -7.87556 3.8648 2
-76.2 -10.2 -104.58115387 -56.477 -12.8312 3.66361 2
-76 -10.2 -105.31627655 -53.3274 -12.0184 3.38649 2
-75.8 -10.2 -106.226844788 -50.1007 -22.8903 2.8816 2
-75.6 -10.2 -107.137405396 -44.797 -22.5444 2.11696 2
-75.4 -10.2 -108.077445984 -40.1799 -1.12436 1.27141 2
-75.2 -10.2 -109.040122986 -38.8359 -1.26726 0.634237 2
-75 -10.2 -110.987487793 -37.9657 -3.46518 0.395208 2
-74.8 -10.2 -113.472099304 -37.074 -5.55779 0.508554 2
-74.6 -10.2 -116.020011902 -36.1064 -6.98235 0.73829 2
-74.4 -10.2 -118.5679245 -35.134 -8.43857 0.838661 2
-74.2 -10.2 -121.115837097 -34.8544 -7.42025 0.723672 2
-74 -10.2 -123.663749695 -34.8092 -7.88711 0.494816 2
-73.8 -10.2 -126.211662292 -34.7635 -8.42879 0.316905 2
-73.6 -10.2 -130.291900635 -34.7252 -7.32823 0.26786 2
-73.4 -10.2 -134.477783203 -34.7665 -5.94842 0.30268 2
-73.2 -10.2 -135.762252808 -34.8627 -5.32549 0.338974 2
-73 -10.2 -136.636642456 -34.9551 -3.35738 0.345695 2
-72.8 -10.2 -137.511032104 -34.9577 -6.13037 0.3449 2
-72.6 -10.2 -138.385437012 -34.9029 -8.0916 0.35839 2
-72.4 -10.2 -138.862609863 -34.859 -8.43712 0.379655 2
-72.2 -10.2 -139.09437561 -34.8151 -7.66825 0.390798 2
-72 -10.2 -139.326156616 -34.7712 -6.80205 0.385036 2
-71.8 -10.2 -140.316696167 -34.7273 -6.27146 0.367959 2
-71.6 -10.2 -142.138137817 -34.6671 -6.95125 0.347721 2
-71.4 -10.2 -142.526428223 -34.4763 -6.74168 0.329598 2
-71.2 -10.2 -142.900177002 -34.3258 -6.02727 0.315524 2
-71 -10.2 -143.273910522 -34.323 -5.67066 0.304783 2
-70.8 -10.2 -143.647659302 -34.318 -6.13928 0.29565 2
-70.6 -10.2 -144.021408081 -34.3131 -5.22513 0.287199 2
-70.4 -10.2 -144.39515686 -34.3081 -4.2544 0.279268 2
-70.2 -10.2 -144.76890564 -34.302 -3.38046 0.271448 2
-70 -10.2 -144.934570312 -34.4648 -3.78808 0.263355 2
-69.8 -10.2 -144.16998291 -34.6945 -4.32637 0.255642 2
-69.6 -10.2 -143.405380249 -34.8435 -11.4806 0.249686 2
-69.4 -10.2 -142.640777588 -34.8704 -11.8284 0.246077 2
-69.2 -10.2 -141.876174927 -34.9111 -9.90596 0.243708 2
-69 -10.2 -141.111587524 -35.0484 -8.72147 0.240261 2
-68.8 -10.2 -140.346984863 -35.1864 -7.87419 0.233539 2
-68.6 -10.2 -139.582382202 -35.3245 -7.26089 0.222871 2
-68.4 -10.2 -138.817779541 -35.4625 -6.20279 0.209813 2
-68.2 -10.2 -138.053192139 -35.6009 -5.07509 0.197451 2
-68 -10.2 -137.288589478 -35.7401 -5.6498 0.188417 2
-67.8 -10.2 -135.402435303 -35.8714 -5.83887 0.183105 2
-67.6 -10.2 -134.212799072 -35.9957 -5.9853 0.179768 2
-67.4 -10.2 -133.514587402 -36.0926 -7.01792 0.176442 2
-67.2 -10.2 -133.350845337 -36.1907 -5.38996 0.172621 2
-67 -10.2 -133.187103271 -36.2901 -2.97292 0.168949 2
-66.8 -10.2 -133.023361206 -36.3896 -2.37096 0.16584 2
-66.6 -10.2 -132.859619141 -36.4885 -3.67628 0.162996 2
-66.4 -10.2 -132.382995605 -36.573 -2.54979 0.159993 2
-66.2 -10.2 -131.893722534 -36.6555 -1.97822 0.156571 2
-66 -10.2 -131.404464722 -36.5448 -1.40665 0.1524 2
-65.8 -10.2 -130.91519165 -36.3441 -0.83051 0.147517 2
-65.6 -10.2 -129.65737915 -36.1433 -0.850589 0.143471 2
-65.4 -10.2 -128.592727661 -35.9426 -1.63811 0.143301 2
-65.2 -10.2 -128.449493408 -35.7418 -2.93999 0.149296 2
-65 -10.2 -130.059173584 -35.5411 -4.22169 0.160264 2
-64.8 -10.2 -131.963134766 -35.3403 -3.7563 0.171433 2
-64.6 -10.2 -133.867095947 -35.1396 -2.38587 0.17798 2
-64.4 -10.2 -135.771057129 -34.9389 -3.30473 0.179245 2
-64.2 -10.2 -137.634857178 -34.7381 -2.48279 0.179126 2
-64 -10.2 -139.04510498 -34.5371 -1.76678 0.181545 2
-63.8 -10.2 -140.455352783 -34.3341 -0.932255 0.18572 2
-63.6 -10.2 -142.320022583 -34.3665 -0.274313 0.18706 2
-63.4 -10.2 -143.899841309 -34.7112 -7.98232 0.183163 2
-63.2 -10.2 -145.479660034 -35.0542 -7.34785 0.177632 2
-63 -10.2 -147.05947876 -35.3972 -4.36295 0.176299 2
-62.8 -10.2 -149.107208252 -35.7408 -6.43827 0.179957 2
-62.6 -10.2 -151.985229492 -35.8537 -6.41438 0.182983 2
-62.4 -10.2 -154.863250732 -35.8572 -5.26877 0.180598 2
-62.2 -10.2 -157.741271973 -35.8607 -3.27463 0.176132 2
-62 -10.2 -160.684051514 -35.8638 -4.68421 0.178365 2
-61.8 -10.2 -162.950439453 -35.8821 -6.03089 0.190916 2
-61.6 -10.2 -164.773300171 -35.9037 -6.67064 0.206212 2
-61.4 -10.2 -167.975387573 -35.9254 -6.79472 0.211738 2
-61.2 -10.2 -168.912033081 -35.9471 -6.91469 0.20192 2
-61 -10.2 -169.848693848 -35.9687 -7.03822 0.183138 2
-60.8 -10.2 -170.785339355 -35.9904 -6.82811 0.168147 2
-60.6 -10.2 -171.721984863 -36.012 -6.38537 0.1667 2
-60.4 -10.2 -172.658630371 -36.0869 -5.90409 0.179955 2
-60.2 -10.2 -161.601043701 -36.3351 -5.27493 0.200811 2
-60 -10.2 NaN NaN NaN 0.218961 0
-80 -10.4 NaN NaN NaN -5.36271 0
-79.8 -10.4 -8.42837142944 -8.42861 -8.4467 -4.71825 1
-79.6 -10.4 -11.2058334351 -11.2057 -9.19752 -3.72733 1
-79.4 -10.4 -13.8981266022 -13.9144 -11.9472 -2.64902 1
-79.2 -10.4 -19.5345478058 -19.5343 -10.1399 -1.70442 1
-79 -10.4 -25.4067764282 -25.4101 -8.59281 -0.997861 1
-78.8 -10.4 -30.5233650208 -30.4919 -6.62255 -0.543761 1
-78.6 -10.4 -37.7825431824 -23.5172 -6.43874 -0.310953 1
-78.4 -10.4 -45.4845695496 -18.2865 -4.89951 -0.218489 1
-78.2 -10.4 -53.1865959167 -16.489 -3.27151 -0.115285 1
-78 -10.4 -60.9956436157 -16.2699 -1.81424 0.184096 1
-77.8 -10.4 -69.4739227295 -17.2134 -2.96429 0.800614 1
-77.6 -10.4 -78.6312103271 -19.0766 -3.4697 1.70465 1
-77.4 -10.4 -87.1790237427 -24.1393 -4.05602 2.71686 1
-77.2 -10.4 -95.7268371582 -35.0457 -10.5821 3.59536 1
-77 -10.4 -100.153320312 -53.9935 -20.5592 4.15218 2
-76.8 -10.4 -103.194572449 -58.5503 -22.1349 4.34126 2
-76.6 -10.4 -101.820495605 -65.0324 -17.1431 4.27157 2
-76.4 -10.4 -102.389678955 -65.3259 -10.3396 4.11641 2
-76.2 -10.4 -102.698661804 -61.1883 -10.7627 3.96195 2
-76 -10.4 -102.933334351 -58.1056 -16.8902 3.7273 2
-75.8 -10.4 -103.843902588 -56.2478 -28.9551 3.25606 2
-75.6 -10.4 -104.754470825 -51.2842 -32.6647 2.50667 2
-75.4 -10.4 -105.665039062 -45.988 -4.11976 1.64897 2
-75.2 -10.4 -106.607955933 -39.9042 -1.11409 0.966464 2
-75 -10.4 -108.785217285 -38.482 -2.97571 0.657667 2
-74.8 -10.4 -111.403793335 -37.5113 -6.06975 0.705825 2
-74.6 -10.4 -113.951705933 -36.5406 -7.07473 0.904553 2
-74.4 -10.4 -116.49961853 -35.564 -8.52294 1.00708 2
-74.2 -10.4 -119.047531128 -35.3648 -7.09214 0.89291 2
-74 -10.4 -121.595443726 -35.3196 -6.38593 0.631053 2
-73.8 -10.4 -124.232383728 -35.2744 -7.33971 0.390015 2
-73.6 -10.4 -128.418273926 -35.2292 -7.31664 0.280894 2
-73.4 -10.4 -132.604171753 -35.184 -6.18058 0.285734 2
-73.2 -10.4 -136.383544922 -35.1388 -5.4981 0.321901 2
-73 -10.4 -137.25793457 -35.0908 -3.04625 0.34172 2
-72.8 -10.4 -137.54208374 -34.9784 -4.18742 0.354415 2
-72.6 -10.4 -137.773864746 -34.9335 -7.7686 0.377973 2
-72.4 -10.4 -138.005630493 -34.8896 -9.04819 0.404555 2
-72.2 -10.4 -138.237411499 -34.8457 -9.18337 0.414653 2
-72 -10.4 -138.77911377 -34.8018 -8.40831 0.402955 2
-71.8 -10.4 -140.600570679 -34.7579 -7.45581 0.380207 2
-71.6 -10.4 -142.422012329 -34.6519 -8.12566 0.358573 2
-71.4 -10.4 -142.856399536 -34.475 -7.5941 0.342637 2
-71.2 -10.4 -143.230148315 -34.4703 -6.8797 0.330998 2
-71 -10.4 -143.603897095 -34.4654 -6.16573 0.320906 2
-70.8 -10.4 -143.977630615 -34.4604 -5.83635 0.31089 2
-70.6 -10.4 -144.351379395 -34.4555 -5.01253 0.300965 2
-70.4 -10.4 -144.725128174 -34.4505 -4.39219 0.291539 2
-70.2 -10.4 -145.497772217 -34.4455 -3.76552 0.282676 2
-70 -10.4 -146.463424683 -34.5148 -3.64829 0.274597 2
-69.8 -10.4 -145.841262817 -34.7453 -4.25107 0.26815 2
-69.6 -10.4 -145.076660156 -34.8588 -4.42922 0.264018 2
-69.4 -10.4 -144.312072754 -34.8857 -10.1336 0.261446 2
-69.2 -10.4 -143.547470093 -34.9125 -8.06521 0.258161 2
-69 -10.4 -142.782867432 -34.9392 -8.47678 0.251734 2
-68.8 -10.4 -142.018280029 -35.033 -5.72434 0.24123 2
-68.6 -10.4 -141.253677368 -35.1711 -5.1092 0.227846 2
-68.4 -10.4 -140.247695923 -35.3092 -4.68354 0.214223 2
-68.2 -10.4 -138.336273193 -35.4472 -4.71154 0.20296 2
-68 -10.4 -136.424835205 -35.5852 -4.72475 0.195257 2
-67.8 -10.4 -135.089157104 -35.7232 -4.87308 0.190402 2
-67.6 -10.4 -134.28062439 -35.8612 -5.02137 0.186556 2
-67.4 -10.4 -133.472106934 -35.9992 -7.03377 0.182374 2
-67.2 -10.4 -132.991668701 -36.1373 -7.19059 0.177978 2
-67 -10.4 -132.827926636 -36.2753 -4.93297 0.174196 2
-66.8 -10.4 -132.66418457 -36.4133 -2.51175 0.171171 2
-66.6 -10.4 -132.255950928 -36.552 -2.68276 0.168225 2
-66.4 -10.4 -131.766677856 -36.6921 -1.84145 0.164808 2
-66.2 -10.4 -131.193969727 -36.7637 -1.30751 0.160864 2
-66 -10.4 -129.862594604 -36.5634 -1.40585 0.156377 2
-65.8 -10.4 -128.531204224 -36.3754 -1.48426 0.15161 2
-65.6 -10.4 -127.199821472 -36.1873 -1.56144 0.148208 2
-65.4 -10.4 -126.789596558 -35.9992 -2.2044 0.149249 2
-65.2 -10.4 -126.412559509 -35.8105 -3.51589 0.157091 2
-65 -10.4 -127.381446838 -35.6217 -4.81276 0.170782 2
-64.8 -10.4 -128.986709595 -35.433 -4.7575 0.186054 2
-64.6 -10.4 -130.890670776 -35.2442 -2.81614 0.198715 2
-64.4 -10.4 -132.794647217 -35.0554 -2.00167 0.208361 2
-64.2 -10.4 -134.698608398 -34.8667 -1.26425 0.217984 2
-64 -10.4 -136.60256958 -34.6779 -0.615621 0.228964 2
-63.8 -10.4 -138.514877319 -34.4891 -1.16944 0.237146 2
-63.6 -10.4 -141.126708984 -34.4612 -1.67551 0.235914 2
-63.4 -10.4 -142.70652771 -34.6263 -6.91511 0.224077 2
-63.2 -10.4 -144.286361694 -34.8351 -6.30144 0.209102 2
-63 -10.4 -145.86618042 -35.1752 -5.93937 0.200345 2
-62.8 -10.4 -147.94354248 -35.5182 -5.06053 0.199254 2
-62.6 -10.4 -150.821563721 -35.7913 -5.26943 0.198517 2
-62.4 -10.4 -153.69960022 -35.7921 -4.46735 0.192104 2
-62.2 -10.4 -156.57762146 -35.7955 -3.06431 0.184217 2
-62 -10.4 -159.4556427 -35.8156 -4.10093 0.18538 2
-61.8 -10.4 -161.394805908 -35.8372 -5.4284 0.199371 2
-61.6 -10.4 -162.611663818 -35.8589 -6.47514 0.216606 2
-61.4 -10.4 -163.563400269 -35.8806 -6.7086 0.222348 2
-61.2 -10.4 -164.500045776 -35.9022 -6.82865 0.210696 2
-61 -10.4 -165.436691284 -35.9239 -6.91461 0.189687 2
-60.8 -10.4 -166.373352051 -35.9455 -6.66868 0.174168 2
-60.6 -10.4 -167.309997559 -35.9672 -6.36645 0.175074 2
-60.4 -10.4 -168.247070312 -36.0862 -5.87317 0.193531 2
-60.2 -10.4 -160.965194702 -36.3343 -5.24358 0.221503 2
-60 -10.4 NaN NaN NaN 0.24753 0
-80 -10.6 NaN NaN NaN -5.52198 0
-79.8 -10.6 -6.769739151 -6.7486 -6.75061 -5.19698 1
-79.6 -10.6 -9.54720115662 -9.5471 -8.04195 -4.43441 1
-79.4 -10.6 -12.237988472 -12.2379 -10.4276 -3.41963 1
-79.2 -10.6 -16.3012046814 -16.3015 -10.613 -2.40545 1
-79 -10.6 -22.0674114227 -22.0674 -10.1622 -1.56972 1
-78.8 -10.6 -27.1840019226 -27.1834 -8.23111 -0.969033 1
-78.6 -10.6 -33.0445022583 -27.9294 -7.29518 -0.584692 1
-78.4 -10.6 -40.7465286255 -19.9459 -5.80731 -0.369537 1
-78.2 -10.6 -48.4485549927 -17.3981 -4.18263 -0.238318 1
-78 -10.6 -55.9010505676 -15.8776 -2.47424 -0.0446787 1
-77.8 -10.6 -63.6738395691 -16.2875 -2.38682 0.379861 1
-77.6 -10.6 -72.2216491699 -16.953 -3.08064 1.12431 1
-77.4 -10.6 -80.7694702148 -21.524 -3.78976 2.11617 1
-77.2 -10.6 -89.3623657227 -27.0626 -5.61554 3.13552 1
-77 -10.6 -95.9688034058 -45.1131 -13.1882 3.92801 2
-76.8 -10.6 -104.40045166 -51.7204 -21.5086 4.34954 2
-76.6 -10.6 -101.226593018 -64.8721 -19.9054 4.44175 2
-76.4 -10.6 -100.475723267 -65.7317 -15.6108 4.36586 2
-76.2 -10.6 -100.816177368 -65.9244 -9.69331 4.23472 2
-76 -10.6 -101.009384155 -62.8838 -16.4659 4.00225 2
-75.8 -10.6 -101.460968018 -60.9019 -29.2759 3.53546 2
-75.6 -10.6 -102.426635742 -56.4424 -35.8122 2.79951 2
-75.4 -10.6 -103.398872375 -49.6045 -7.56903 1.9545 2
-75.2 -10.6 -104.371101379 -42.7832 -3.27819 1.2636 2
-75 -10.6 -105.418411255 -39.3335 -3.72154 0.911951 2
-74.8 -10.6 -108.404312134 -37.9457 -6.74136 0.895864 2
-74.6 -10.6 -111.390205383 -36.9749 -7.24007 1.04417 2
-74.4 -10.6 -114.376106262 -35.9939 -8.6073 1.13435 2
-74.2 -10.6 -116.979232788 -35.8753 -7.3265 1.03147 2
-74 -10.6 -119.527145386 -35.8301 -5.35216 0.765006 2
-73.8 -10.6 -122.358764648 -35.7849 -5.81608 0.481633 2
-73.6 -10.6 -126.544647217 -35.7397 -6.23392 0.310996 2
-73.4 -10.6 -130.716903687 -35.6742 -6.35886 0.271936 2
-73.2 -10.6 -134.845214844 -35.5474 -5.68474 0.299336 2
-73 -10.6 -136.453338623 -35.3945 -4.74988 0.333299 2
-72.8 -10.6 -136.685119629 -35.1912 -3.67561 0.36157 2
-72.6 -10.6 -136.916900635 -35.0434 -7.44645 0.392265 2
-72.4 -10.6 -137.148666382 -34.9164 -8.60251 0.419891 2
-72.2 -10.6 -137.380447388 -34.8764 -9.25192 0.429117 2
-72 -10.6 -139.062988281 -34.8325 -9.82879 0.416206 2
-71.8 -10.6 -140.88444519 -34.7891 -9.11366 0.393414 2
-71.6 -10.6 -142.705886841 -34.64 -9.18269 0.374947 2
-71.4 -10.6 -143.18637085 -34.6177 -8.44652 0.364899 2
-71.2 -10.6 -143.560119629 -34.6127 -7.74091 0.358186 2
-71 -10.6 -143.933868408 -34.6078 -6.62111 0.348836 2
-70.8 -10.6 -144.307601929 -34.6028 -5.99071 0.335559 2
-70.6 -10.6 -144.681350708 -34.5979 -5.43272 0.320866 2
-70.4 -10.6 -145.384674072 -34.5929 -4.81001 0.307373 2
-70.2 -10.6 -146.350326538 -34.5879 -4.18619 0.296186 2
-70 -10.6 -147.315979004 -34.5849 -3.78641 0.287705 2
-69.8 -10.6 -147.512557983 -34.7976 -4.05381 0.282047 2
-69.6 -10.6 -146.747955322 -34.8741 -4.38394 0.278268 2
-69.4 -10.6 -145.983352661 -34.901 -4.52313 0.274162 2
-69.2 -10.6 -145.218765259 -34.9278 -6.22062 0.267453 2
-69 -10.6 -144.454162598 -34.9547 -6.49575 0.257203 2
-68.8 -10.6 -143.181518555 -34.9816 -4.38562 0.244261 2
-68.6 -10.6 -141.270095825 -35.0183 -4.48751 0.230663 2
-68.4 -10.6 -139.358673096 -35.1558 -4.95155 0.218497 2
-68.2 -10.6 -137.447250366 -35.2938 -5.54555 0.208958 2
-68 -10.6 -135.965499878 -35.4319 -3.88629 0.202084 2
-67.8 -10.6 -135.156982422 -35.5699 -3.90585 0.197043 2
-67.6 -10.6 -134.348449707 -35.7079 -4.05569 0.192655 2
-67.4 -10.6 -133.539932251 -35.8459 -5.1787 0.188076 2
-67.2 -10.6 -132.731399536 -35.9839 -8.95329 0.183211 2
-67 -10.6 -132.468765259 -36.122 -6.87864 0.178319 2
-66.8 -10.6 -132.12890625 -36.26 -4.46954 0.173358 2
-66.6 -10.6 -131.399185181 -36.398 -1.98987 0.16815 2
-66.4 -10.6 -130.067810059 -36.536 -1.96037 0.162971 2
-66.2 -10.6 -128.736419678 -36.6551 -2.03879 0.158311 2
-66 -10.6 -127.405036926 -36.7447 -2.11721 0.154117 2
-65.8 -10.6 -126.073654175 -36.5642 -2.19562 0.150227 2
-65.6 -10.6 -125.363494873 -36.3754 -2.27254 0.14789 2
-65.4 -10.6 -124.986457825 -36.1866 -2.9147 0.15001 2
-65.2 -10.6 -124.609428406 -35.9979 -4.08651 0.158955 2
-65 -10.6 -124.931053162 -35.8091 -5.39353 0.174115 2
-64.8 -10.6 -126.313400269 -35.6203 -5.76595 0.192413 2
-64.6 -10.6 -127.914260864 -35.4316 -3.8177 0.2119 2
-64.4 -10.6 -129.818222046 -35.2428 -1.81072 0.234265 2
-64.2 -10.6 -131.722183228 -35.054 -1.77131 0.261939 2
-64 -10.6 -133.626159668 -34.8653 -2.25623 0.291417 2
-63.8 -10.6 -135.635131836 -34.6765 -2.74203 0.311066 2
-63.6 -10.6 -138.312210083 -34.6886 -3.25103 0.309133 2
-63.4 -10.6 -140.98928833 -34.8537 -5.86029 0.285729 2
-63.2 -10.6 -143.093048096 -35.0187 -6.4668 0.255129 2
-63 -10.6 -144.672866821 -35.1838 -5.08147 0.23358 2
-62.8 -10.6 -146.779891968 -35.349 -3.87662 0.224751 2
-62.6 -10.6 -149.657913208 -35.6406 -4.12447 0.219106 2
-62.4 -10.6 -152.535934448 -35.728 -3.30953 0.207898 2
-62.2 -10.6 -154.228607178 -35.7491 -2.86781 0.195032 2
-62 -10.6 -155.005691528 -35.7708 -3.36768 0.192417 2
-61.8 -10.6 -155.782791138 -35.7924 -4.64408 0.204536 2
-61.6 -10.6 -156.559875488 -35.8141 -4.56447 0.221146 2
-61.4 -10.6 -157.952606201 -35.8357 -6.63458 0.226751 2
-61.2 -10.6 -159.348358154 -35.8574 -6.74261 0.215483 2
-61 -10.6 -160.744094849 -35.879 -6.7621 0.195583 2
